head,head_type,relation,tail,tail_type,source
依托泊苷,西药,用法用量,成人：静脉给药：(1)睾丸生殖细胞肿瘤：bep方案，即博莱霉素(blm)每周30mg，分3次静脉注射；本药每天100mg/m2，连用5天，或每天120mg/m2，连用3天；顺铂(ddp)每天20mg/m2，连用5天。(2)体积大、预后差的肿瘤：可用双倍顺铂的pvebv方案，即ddp每天40mg/m2，连用4天(溶于3%氯化钠溶液中静脉滴注)；长春碱(vlb)0.2mg/m2，连用5天。(3)小细胞肺癌：可用经典的cav方案，即环磷酰胺(ctx)、阿霉素(adm)及长春新碱(vcr)，与pv方案(ddp60～120mg/m2，只用1天；本药每天100mg/m2，连用5天)交替作用。(4)非小细胞肺癌：用pv方案(见小细胞肺癌)治疗。(5)胃癌：eap方案：第1、7天每天使用adm20mg/m2，第2、8天使用ddp每天40mg/m2，第4～6天本药每天120mg/m2，均静脉注射给药。elf方案，亚叶酸钙(lv)、氟尿嘧啶(5-fu)每天分别为300mg/m2、500mg/m2，连用3天，第3、5天静脉注射本药每天120mg/m2。这两种方案的疗效均优于过去常用的fam方案。(6)霍金奇淋巴瘤：采用eva方案，本药每天100mg/m2静脉注射，连用3天，vlb6mg/m2，adm50mg/m2。口服给药：每天70～100mg/m2，连用5天，或30mg/m2，连用10天。每3～4周为1个疗程。,其他治疗,medical_kg
多西他赛,西药,注意事项,5倍、alp高于正常上限,其他治疗,medical_kg
呋罗培南钠,西药,分类,抗生素,其他治疗,medical_kg
黏菌素,西药,不良反应,支气管痉挛,症状,medical_kg
鱼腥草注射液,中成药,适应症,肺炎,疾病,medical_kg
阿洛西林,西药,同义词,阿洛欣,西药,medical_kg
细辛脑,中成药,适应症,支气管哮喘,疾病,medical_kg
阿洛西林,西药,所属科室,抗生素,科室,medical_kg
氯沙坦钾氢氯噻嗪,西药,不良反应,血管神经性水肿,症状,medical_kg
顺铂,西药,同义词,氨氯铂,西药,medical_kg
蛤蚧定喘丸,中成药,分类,镇咳、祛痰及平喘药,其他治疗,medical_kg
巴洛沙星,西药,同义词,baloxin,西药,medical_kg
班布特罗,西药,注意事项,肝肾功能不全；,其他治疗,medical_kg
马布特罗,西药,不良反应,震颤,症状,medical_kg
麦迪霉素,西药,同义词,midecacine,西药,medical_kg
脉血康胶囊,中成药,同义词,脉血康肠溶胶囊,中成药,medical_kg
两性霉素b脂质体,西药,适应症,球孢子菌病,疾病,medical_kg
伊洛前列素,西药,不良反应,腹痛,症状,medical_kg
头孢泊肟酯,西药,用法用量,上呼吸道感染：每12小时服100mg，共服10天。,其他治疗,medical_kg
沙美特罗替卡松,西药,不良反应,过敏,症状,medical_kg
匹氨西林,西药,英文名称,pivampicillin,药物,medical_kg
蜜炼川贝枇杷膏,中成药,分类,呼吸系统药物,其他治疗,medical_kg
班布特罗,西药,同义词,帮备,西药,medical_kg
氨苄西林,西药,成份,注射剂(粉)：0.5g，1.0g，2.0g；,药物,medical_kg
福莫特罗,西药,适应症,支气管炎,疾病,medical_kg
巴美生,西药,同义词,simpelate,西药,medical_kg
米库氯铵,西药,用法用量,持续静滴的给药速度维持存5～10μg/(kg·min)。,其他治疗,medical_kg
酞氨西林,西药,不良反应,喘鸣,症状,medical_kg
羟丙哌嗪,西药,分类,呼吸系统药物,其他治疗,medical_kg
重组葡激酶,西药,同义词,葡萄球菌激酶,西药,medical_kg
复方福尔可定,西药,注意事项,慎用：严重肝、肾功能损害者。,其他治疗,medical_kg
头孢克定,西药,不良反应,药物热,症状,medical_kg
头孢匹胺,西药,同义词,头孢匹胺钠,西药,medical_kg
氨苄西林,西药,同义词,氨西林,西药,medical_kg
替喹溴胺,西药,同义词,溴替喹嗪,西药,medical_kg
枇杷叶膏,中成药,用法用量,口服，一次9～15g，一天2次。,其他治疗,medical_kg
氯丙那林,西药,同义词,isoprophenamine,西药,medical_kg
多索茶碱,西药,注意事项,药物对老人的影响：老年患者对本药清除率可能不同，用药时应监测血药浓度，慎用。,其他治疗,medical_kg
氨茶碱,西药,同义词,氨茶碱缓释片,西药,medical_kg
曲伐沙星,西药,注意事项,铝、镁、钙等阳离子的螯合作用可减少本品的吸收，口服本品前后2h内不宜服用该类药物。,其他治疗,medical_kg
帕司烟肼,西药,同义词,结核清,西药,medical_kg
阿莫西林克拉维酸钾,西药,同义词,沃格孟汀,西药,medical_kg
头孢替安,西药,同义词,头孢噻乙胺唑,西药,medical_kg
拓扑替康,西药,适应症,肺癌,疾病,medical_kg
拉氧头孢,西药,注意事项,长期大剂量使用本药须定期检查肝、肾功能及血液学参数(全血计数等)。,其他治疗,medical_kg
硫喷妥钠,西药,不良反应,支气管痉挛,症状,medical_kg
氟米龙,西药,同义词,氟松甲龙,西药,medical_kg
环丙沙星,西药,所属科室,抗生素,科室,medical_kg
气管炎咳嗽痰喘丸,中成药,适应症,哮喘,疾病,medical_kg
七氟烷,西药,同义词,ultane,西药,medical_kg
酒石酸氢可酮片,西药,注意事项,支气管哮喘、诊断不明的急腹症及腹泻、胆结石、颅脑外伤或颅内病变、本品可引起瞳孔变小、模糊临床体征、前列腺肥大等慎用。,其他治疗,medical_kg
依托红霉素,西药,不良反应,食欲减退,症状,medical_kg
依那西普,西药,不良反应,呼吸道感染,症状,medical_kg
头孢噻吩,西药,注意事项,交叉过敏：对一种头孢菌素类药过敏者对其他头孢菌素或头霉素药可能过敏；对青霉素类、青霉素衍生物或青霉胺类药过敏者也可能对头孢菌素类药过敏。,其他治疗,medical_kg
丙卡特罗,西药,不良反应,面色潮红,症状,medical_kg
布地奈德福莫特罗,西药,分类,呼吸系统药物,其他治疗,medical_kg
阿氯米松,西药,注意事项,孕妇慎用。,其他治疗,medical_kg
克林霉素,西药,注意事项,孕妇及哺乳期妇女慎用，肾功能不全时林可霉素的半衰期可自正常的4～5h延长至10～13h，血浆药物浓度可达正常肾功能者的3～4倍，药物也不能由血或腹膜透析清除，故肾功能严重不全者需减量应用，有主张给正常量的25%～30%。克林霉素应用于轻、中度肾功能损害者半衰期延长不明显，重度肾功能损害者应用本品后血药浓度可达正常者2倍左右，故亦需减量应用，可用正常量的1/2。肝功能损害者不宜应用此类药物，必需应用时减量。本品不能与红霉素合并应用。本品与林可霉素间有交叉耐药性。因不能透过血-脑脊液屏障，不能用于脑膜炎。,其他治疗,medical_kg
乳酸钠,西药,不良反应,气急等肺水肿,症状,medical_kg
异丙肾上腺素,西药,同义词,isuprel,西药,medical_kg
磷酸二氢钠,西药,不良反应,呼吸困难,症状,medical_kg
右美托咪定,西药,同义词,盐酸右美托咪定,西药,medical_kg
甘氨茶碱钠,西药,用法用量,成人常规剂量：口服给药：一次138mg(按无水茶碱计)，一日3次，饭后服。直肠给药：一次800mg，一日2次。喷雾吸入：5%～10%的溶液，一次2ml，每4小时1次。静脉注射：一次400mg，缓慢注入，如能耐受，可逐渐增至一次800mg，一日3～4次。肾功能不全时剂量：在停用合用药物后，血清茶碱浓度的维持时间往往显著延长。应酌情调整用药剂量或延长用药间隔时间。肝功能不全时剂量：同肾功能不全时剂量。其他疾病时剂量：使用某些药物的患者及茶碱清除率降低者，用法用量同肾功能不全时剂量。,其他治疗,medical_kg
头孢布烯,西药,不良反应,药物热,症状,medical_kg
曲安奈德,西药,分类,抗炎性平喘药,其他治疗,medical_kg
细辛脑,中成药,同义词,α-细辛醚,中成药,medical_kg
鱼金注射液,中成药,同义词,鱼金注射剂,中成药,medical_kg
琥乙红霉素,西药,适应症,百日咳,疾病,medical_kg
布地奈德福莫特罗,西药,不良反应,气管,症状,medical_kg
多巴胺,西药,不良反应,呼吸困难,症状,medical_kg
急支颗粒,中成药,注意事项,高血压、心脏病、甲状腺功能亢进及糖尿病患者慎用（糖浆剂糖尿病患者禁服）。,其他治疗,medical_kg
福莫特罗,西药,不良反应,灼热,症状,medical_kg
头孢尼西,西药,分类,头孢菌素类,其他治疗,medical_kg
头孢羟氨苄,西药,同义词,氨羟苄头孢菌素,西药,medical_kg
乙碘油,西药,不良反应,气急,症状,medical_kg
利巴韦林,西药,分类,抗病毒药,其他治疗,medical_kg
黏菌素,西药,分类,多肽类,其他治疗,medical_kg
异烟肼利福平,西药,成份,tm150：每片含利福平150mg，异烟肼100mg；,药物,medical_kg
洛匹那韦利托那韦,西药,注意事项,年龄＜6岁儿童尚未被列为用药对象。,其他治疗,medical_kg
头孢克定,西药,英文名称,cefclidin,药物,medical_kg
噻托溴铵,西药,不良反应,尿潴留,症状,medical_kg
盐酸克林霉素,西药,适应症,肺炎,疾病,medical_kg
利维霉素,西药,同义词,里杜霉素,西药,medical_kg
头孢拉宗,西药,注意事项,交叉过敏:患者对一种头孢菌素或头霉素(cephamycin)过敏者对其他头孢菌素或头霉素也可能过敏。患者对青霉素类、青霉素衍生物或青霉胺过敏者也可能对头孢菌素或头霉素过敏。,其他治疗,medical_kg
橘红痰咳液,中成药,分类,中成药,其他治疗,medical_kg
匹哌氮酯,西药,所属科室,呼吸系统药物,科室,medical_kg
氟烷,西药,禁忌,心功能不全,疾病,medical_kg
多粘菌素,西药,所属科室,抗生素,科室,medical_kg
海索那林,西药,分类,气道扩张药,其他治疗,medical_kg
喷他脒,西药,不良反应,无力,症状,medical_kg
去纤酶,西药,不良反应,过敏性休克,症状,medical_kg
祛痰灵口服液,中成药,成份,口服液：每支30ml。,药物,medical_kg
氟达拉滨,西药,不良反应,咳嗽,症状,medical_kg
头孢克肟,西药,同义词,fr-17027,西药,medical_kg
利奈唑烷,西药,用法用量,对于皮肤感染的剂量为每12小时口服400mg，对于其他感染一般的使用方法为口服600mg，或每12小时静脉滴注一次。在急性期应静脉滴注250～500mg/次，一日2次，连续3天后改为口服，维持1～2周。,其他治疗,medical_kg
依酚氯铵,西药,注意事项,急诊患者用药前应备好人工机械通气装备。应用本药对抗箭毒过量引起的呼吸抑制时，应加用人工呼吸装置。,其他治疗,medical_kg
曲前列尼,西药,不良反应,红斑,症状,medical_kg
溴甲阿托品,西药,同义词,mebropine,西药,medical_kg
他利克索,西药,成份,片剂：每片含本品0.4mg。,药物,medical_kg
倍他米松二丙酸倍他米松,西药,同义词,betnovate,西药,medical_kg
七叶皂苷,西药,同义词,sod aescine,西药,medical_kg
头孢丙烯,西药,用法用量,口服给药：成人每次0.5g，每天2次。儿童每次15mg/kg，每天2次。,其他治疗,medical_kg
茶碱,西药,不良反应,心律失常,症状,medical_kg
溴己新,西药,禁忌,过敏,疾病,medical_kg
卡非西林,西药,禁忌,过敏,疾病,medical_kg
头孢羟氨苄,西药,用法用量,儿童：(1)一般感染：每12小时15～20mg/kg。(2)a组溶血性链球菌咽炎及扁桃体炎：每12小时15mg/kg，共10天。,其他治疗,medical_kg
吉西他滨,西药,同义词,健择,西药,medical_kg
布地奈德福莫特罗,西药,注意事项,用药前后及用药时应当检查或监测：(1)定期检查血清钾及血糖水平 (2)长期使用应进行肾上腺功能检查,其他治疗,medical_kg
阿帕西林,西药,不良反应,荨麻疹,症状,medical_kg
伊立替康,西药,同义词,开普拓,西药,medical_kg
重组人粒细胞巨噬细胞集落刺激因子,西药,同义词,重组人粒细胞-巨噬细胞集落刺激因子,西药,medical_kg
多西他赛,西药,注意事项,尚不清楚本品能否分泌人乳汁，哺乳期妇女的用药安全性尚未确定，用药前应停止哺乳。,其他治疗,medical_kg
培美曲塞,西药,不良反应,血小板减少,症状,medical_kg
盐酸克林霉素,西药,适应症,肺脓肿,疾病,medical_kg
多粘菌素,西药,同义词,硫酸多粘菌素e,西药,medical_kg
扎鲁司特,西药,同义词,accolate,西药,medical_kg
氨丁洛度沙胺,西药,注意事项,孕妇、哺乳期妇女慎用。,其他治疗,medical_kg
阿片全碱,西药,不良反应,嗜睡,症状,medical_kg
环吡酮氨,西药,分类,抗真菌药,其他治疗,medical_kg
复方麻黄碱色甘酸钠,西药,适应症,花粉症,疾病,medical_kg
替卡西林克拉维酸钾,西药,分类,其他β内酰胺类,其他治疗,medical_kg
氟氧头孢,西药,不良反应,过敏性休克,症状,medical_kg
妥布霉素,西药,不良反应,过敏反应,症状,medical_kg
金复康口服液,中成药,适应症,非小细胞肺癌,疾病,medical_kg
普罗吗酯,西药,分类,镇咳药物,其他治疗,medical_kg
金蒲胶囊,中成药,成份,胶囊：0.3g。,药物,medical_kg
扎那米韦,西药,不良反应,肌痛,症状,medical_kg
利肺片,中成药,用法用量,口服，一次2片，一天3次。,其他治疗,medical_kg
多西紫杉醇,西药,不良反应,恶心,症状,medical_kg
罗匹那韦利托那韦,西药,同义词,kaletra,西药,medical_kg
吉米沙星,西药,适应症,上呼吸道感染,疾病,medical_kg
甲氧那明,西药,用法用量,肌注：成人20～40mg，1次/d。,其他治疗,medical_kg
头孢托仑酯,西药,同义词,meiact,西药,medical_kg
异环磷酰胺,西药,不良反应,肺炎,症状,medical_kg
桃金娘科树叶标准提取物,西药,用法用量,成人常规剂量：口服给药：(1)胶囊：一次300mg，一日2～3次，7～14日为一疗程。若疗效不佳，观察3日后停药。(2)肠溶胶囊：①急性病患者：一次300mg，一日3～4次。②慢性病患者：一次300mg，一日2次。最后一次剂量最好在晚上临睡前服用，以利于夜间休息。③支气管造影后：服240～360mg可帮助造影剂的咳出。,其他治疗,medical_kg
地夫可特,西药,用法用量,成人每天口服6～90mg，剂量依病情而定。,其他治疗,medical_kg
美罗培南,西药,适应症,肺炎,疾病,medical_kg
福多司坦,西药,英文名称,fudosteine,药物,medical_kg
细辛脑,中成药,不良反应,抽搐,症状,medical_kg
tigecycline,西药,不良反应,呕吐,症状,medical_kg
阿莫西林克拉维酸钾,西药,同义词,阿莫西林棒酸盐,西药,medical_kg
吡布特罗,西药,适应症,支气管哮喘,疾病,medical_kg
比阿培南,西药,禁忌,过敏,疾病,medical_kg
氨溴索克仑特罗,西药,不良反应,休克,症状,medical_kg
地美环素,西药,同义词,declomycin,西药,medical_kg
顺铂,西药,用法用量,胸、腹腔注射：1次30～60mg，7～10天1次。,其他治疗,medical_kg
甲氯芬那酸,西药,禁忌,哮喘,疾病,medical_kg
呋苄西林,西药,英文名称,furbenicillin,药物,medical_kg
恩波吡维铵,西药,同义词,吡维铵,西药,medical_kg
沙美特罗替卡松,西药,不良反应,白内障,症状,medical_kg
氧,西药,同义词,氧气,西药,medical_kg
美洛西林,西药,成份,注射剂(粉)：1g，2g，3g，4g。,药物,medical_kg
氯唑西林,西药,同义词,全霉林,西药,medical_kg
培美曲塞,西药,不良反应,血小板减少症,症状,medical_kg
琥乙红霉素,西药,用法用量,成人:口服给药：①一般用量:每天1.6g，分2～4次服用；严重感染时剂量可加倍，但每天量不宜超过4g。②预防链球菌感染:每天0.4g，每天2次。③军团菌:每次0.4～1.0g，每天4次。④衣原体或溶脲脲原体感染:每次0.8g，每8小时1次，共7天；或每次0.4g，每6小时1次，共14天。,其他治疗,medical_kg
氨苄西林氯唑西林,西药,不良反应,过敏性休克,症状,medical_kg
泼尼松,西药,分类,激素类药物,其他治疗,medical_kg
蛤蚧定喘丸,中成药,用法用量,口服。小蜜丸：一次9g。大蜜丸：一次1丸，一天2次。胶囊剂：一次3粒，一天2次，或遵医嘱。,其他治疗,medical_kg
依匹西林,西药,同义词,氨苄青霉素,西药,medical_kg
替克洛占,西药,同义词,替克洛生,西药,medical_kg
